parcel_id,property_address,property_city,sale_date,sale_year,sale_price,sale_price_real,land_use,tax_district,sold_as_vacant,price_outlier_flag,latitude,longitude,tract_fips,median_hh_income,total_population,poverty_rate,vacancy_rate,income_quintile
083 11 0 057.00,505 SKYVIEW  DR,NASHVILLE,2016-05-25,2016,340000.0,330012.6801769114,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.179267485356,-86.73188190692,47037012100,71657.0,2369.0,0.087972800679983,0.06574675324675325,Q5 (Highest)
083 12 0 112.00,2435 EASTLAND  AVE,NASHVILLE,2016-05-04,2016,280000.0,271775.1483809859,DUPLEX,URBAN SERVICES DISTRICT,N,CLEAN,36.180506059405,-86.717924453864,47037011600,51106.0,4071.0,0.0847457627118644,0.12244897959183673,Q3
083 13 0 487.00,1606 BOSCOBEL  ST,NASHVILLE,2016-05-26,2016,400000.0,388250.2119728369,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.171351406335,-86.742529544938,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 13 0 487.00,1606 BOSCOBEL  ST,NASHVILLE,2016-05-26,2016,400000.0,388250.2119728369,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.171351406335,-86.742529544938,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 13 0 492.00,1601 SHELBY  AVE,NASHVILLE,2016-05-12,2016,493575.0,479076.4959362325,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.17052125921,-86.742766586847,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 13 0 507.00,1512 SHELBY  AVE,NASHVILLE,2016-05-06,2016,327765.0,318137.07681819226,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.170552156258,-86.744447236986,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 13 0 507.00,1512 SHELBY  AVE,NASHVILLE,2016-05-06,2016,327765.0,318137.07681819226,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.170552156258,-86.744447236986,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 13 0 534.00,320 S 15TH  ST,NASHVILLE,2016-05-18,2016,365101.0,354376.35160373687,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.172006713153,-86.744809466374,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 13 0C 012.00,217 S 11TH  ST,NASHVILLE,2016-05-26,2016,290000.0,281481.4036803068,RESIDENTIAL CONDO,,N,CLEAN,36.174863221536,-86.750186657244,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
083 13 0C 012.00,217 S 11TH  ST,NASHVILLE,2016-05-26,2016,290000.0,281481.4036803068,RESIDENTIAL CONDO,,N,CLEAN,36.174863221536,-86.750186657244,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
083 13 0E 002.00,1313 SHELBY  AVE,NASHVILLE,2016-05-31,2016,380000.0,368837.7013741951,RESIDENTIAL CONDO,,N,CLEAN,36.170938804758,-86.747427325628,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
083 13 0E 002.00,1313 SHELBY  AVE,NASHVILLE,2016-05-31,2016,380000.0,368837.7013741951,RESIDENTIAL CONDO,,N,CLEAN,36.170938804758,-86.747427325628,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
083 13 0L 001.00,1503 ASHELBY  AVE,NASHVILLE,2016-05-04,2016,439000.0,426104.60764018854,RESIDENTIAL CONDO,,N,CLEAN,36.170679788588,-86.744572360429,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 13 0L 002.00,1503 BSHELBY  AVE,NASHVILLE,2016-05-24,2016,439900.0,426978.17061712744,RESIDENTIAL CONDO,,N,CLEAN,36.170679788588,-86.744572360429,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 14 0 083.00,1914 HOLLY  ST,NASHVILLE,2016-05-02,2016,360000.0,349425.1907755533,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.174899097098,-86.736411217402,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 14 0 208.00,1804 FATHERLAND  ST,NASHVILLE,2016-05-20,2016,405000.0,393103.33962249744,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.172968839015,-86.738489173495,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 14 0 208.00,1804 FATHERLAND  ST,NASHVILLE,2016-05-20,2016,405000.0,393103.33962249744,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.172968839015,-86.738489173495,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 14 0 321.00,1802 BOSCOBEL  ST,NASHVILLE,2016-05-12,2016,309000.0,299923.28874901653,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.171071612183,-86.738779459097,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 14 0 323.00,1806 BOSCOBEL  ST,NASHVILLE,2016-05-16,2016,350000.0,339718.9354762323,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.171066566528,-86.738720593158,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
083 15 0 055.00,2816 PADEN  DR,NASHVILLE,2016-05-31,2016,375000.0,363984.57372453465,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.173545318667,-86.724078800308,47037011600,51106.0,4071.0,0.0847457627118644,0.12244897959183673,Q3
084 01 0 056.00,1421 ROSEBANK  AVE,NASHVILLE,2016-05-16,2016,295000.0,286334.53132996726,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.191788906348,-86.708846566884,47037011600,51106.0,4071.0,0.0847457627118644,0.12244897959183673,Q3
084 01 0 129.00,853 ROSE PARK  DR,NASHVILLE,2016-05-31,2016,210000.0,203831.3612857394,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.18755482576,-86.706911635545,47037011600,51106.0,4071.0,0.0847457627118644,0.12244897959183673,Q3
084 05 0 007.00,703 ROSEBANK  AVE,NASHVILLE,2016-05-31,2016,215000.0,208684.48893539986,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.185946383771,-86.711955636665,47037011600,51106.0,4071.0,0.0847457627118644,0.12244897959183673,Q3
094 01 0 034.01,522 S 14TH  ST,NASHVILLE,2016-05-06,2016,490000.0,475606.5096667253,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.169789332612,-86.747041234028,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 01 0 034.01,522 S 14TH  ST,NASHVILLE,2016-05-06,2016,490000.0,475606.5096667253,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.169789332612,-86.747041234028,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 01 0 141.00,1109 LENORE  ST,NASHVILLE,2016-05-03,2016,270000.0,262068.89308166495,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.165314319489,-86.751369637066,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 01 0 141.00,1109 LENORE  ST,NASHVILLE,2016-05-03,2016,270000.0,262068.89308166495,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.165314319489,-86.751369637066,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 01 0 151.00,1016 LENORE  ST,NASHVILLE,2016-05-31,2016,260000.0,252362.637782344,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.165218235493,-86.751595040428,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 01 0 151.00,1016 LENORE  ST,NASHVILLE,2016-05-31,2016,260000.0,252362.637782344,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.165218235493,-86.751595040428,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 01 0 198.00,712 S 13TH  ST,NASHVILLE,2016-05-24,2016,289900.0,281384.34112731356,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.167382273249,-86.748625998583,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 01 0 349.00,702 VILLAGE  CT,NASHVILLE,2016-05-17,2016,137500.0,133461.01036566272,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.167512491996,-86.746229682455,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
094 01 0 460.00,1502 ELECTRIC  AVE,NASHVILLE,2016-05-13,2016,165715.0,160847.2096926967,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.166829532609,-86.743496686792,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
094 01 0A 002.00,810 S 12TH  ST,NASHVILLE,2016-05-27,2016,251000.0,243627.0080129552,RESIDENTIAL CONDO,,N,CLEAN,36.165975697343,-86.749972445322,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 01 0A 002.00,810 S 12TH  ST,NASHVILLE,2016-05-27,2016,251000.0,243627.0080129552,RESIDENTIAL CONDO,,N,CLEAN,36.165975697343,-86.749972445322,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 01 0E 001.00,713 AS 11TH  ST,NASHVILLE,2016-05-09,2016,437500.0,424648.6693452904,RESIDENTIAL CONDO,,N,CLEAN,36.166814415005,-86.751245734319,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 01 0E 002.00,713 BS 11TH  ST,NASHVILLE,2016-05-04,2016,437500.0,424648.6693452904,RESIDENTIAL CONDO,,N,CLEAN,36.166814415005,-86.751245734319,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 02 0B 005.00,1803 ASEVIER  ST,NASHVILLE,2016-05-27,2016,379000.0,367867.075844263,RESIDENTIAL CONDO,,N,CLEAN,36.166179662215,-86.739462965353,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
094 02 0B 006.00,1803 BSEVIER  ST,NASHVILLE,2016-05-20,2016,385000.0,373690.82902385556,RESIDENTIAL CONDO,,N,CLEAN,36.166179662215,-86.739462965353,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
094 02 0B 007.00,1805 ASEVIER  ST,NASHVILLE,2016-05-31,2016,379000.0,367867.075844263,RESIDENTIAL CONDO,,N,CLEAN,36.1661772148,-86.73944093863,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
094 02 0B 008.00,1805 BSEVIER  ST,NASHVILLE,2016-05-23,2016,379000.0,367867.075844263,RESIDENTIAL CONDO,,N,CLEAN,36.1661772148,-86.73944093863,47037012200,58105.0,1981.0,0.11307420494699646,0.18734177215189873,Q4
094 05 0 065.00,922 S 13TH  CT,NASHVILLE,2016-05-13,2016,325000.0,315453.29722793004,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.163572108318,-86.748493869768,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 05 0 065.00,922 S 13TH  CT,NASHVILLE,2016-05-13,2016,325000.0,315453.29722793004,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.163572108318,-86.748493869768,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
094 05 0 131.00,1001 S 11TH  ST,NASHVILLE,2016-05-06,2016,500000.0,485312.7649660462,SINGLE FAMILY,URBAN SERVICES DISTRICT,N,CLEAN,36.16416382614,-86.751865389348,47037019200,45478.0,3782.0,0.2621127879269261,0.11003420752565564,Q3
043 04 0A 014.00,709 RIVER LANDING  WAY,OLD HICKORY,2016-05-10,2016,37500.0,36398.457372453464,VACANT RESIDENTIAL LAND,,Y,CLEAN,36.280048312408,-86.677712991361,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 05 0 049.00,309 KEETON  AVE,OLD HICKORY,2016-05-01,2016,76000.0,73767.54027483902,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.272766937738,-86.667659497533,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 10 0 001.00,262 MARTINGALE  DR,OLD HICKORY,2016-05-16,2016,138000.0,133946.32313062876,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.263929690605,-86.657474461399,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 11 0 071.00,306 HADLEY  AVE,OLD HICKORY,2016-05-27,2016,143900.0,139673.0137572281,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.267803304758,-86.647417963688,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 11 0 122.00,507 LAWRENCE  ST,OLD HICKORY,2016-05-24,2016,137000.0,132975.69760069664,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.266059437571,-86.646865935005,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 11 0 123.00,505 LAWRENCE  ST,OLD HICKORY,2016-05-26,2016,141500.0,137343.51248539108,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.26607657219,-86.646865935004,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 11 0 123.00,505 LAWRENCE  ST,OLD HICKORY,2016-05-26,2016,141500.0,137343.51248539108,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.26607657219,-86.646865935004,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 13 0 022.00,213 BENNETT  DR,OLD HICKORY,2016-05-06,2016,125000.0,121328.19124151155,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.263548521389,-86.665234676176,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 13 0 040.00,112 CLAUDIA  DR,OLD HICKORY,2016-05-04,2016,145000.0,140740.7018401534,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.26330175881,-86.662367016737,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 15 0 034.00,705 HADLEY  AVE,OLD HICKORY,2016-05-31,2016,140000.0,135887.57419049295,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.263981219737,-86.647693936807,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 15 0 065.00,708 JONES  ST,OLD HICKORY,2016-05-20,2016,56000.0,54355.02967619718,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.263921959968,-86.645571256955,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 15 0 131.00,809 HADLEY  AVE,OLD HICKORY,2016-05-12,2016,180000.0,174712.59538777664,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.26281542836,-86.647701711242,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 15 0 256.00,1007 BERRY  ST,OLD HICKORY,2016-05-26,2016,135000.0,131034.44654083248,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.260734155767,-86.650201829761,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 15 0 256.00,1007 BERRY  ST,OLD HICKORY,2016-05-26,2016,135000.0,131034.44654083248,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.260734155767,-86.650201829761,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
044 15 0 422.00,1007 RIVERSIDE  RD,OLD HICKORY,2016-05-09,2016,629000.0,610523.4583272861,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.260766940812,-86.643759182898,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
052 13 0A 004.00,2711 PENN MEADE  DR,NASHVILLE,2016-05-11,2016,132500.0,128607.88271600225,SINGLE FAMILY,,N,CLEAN,36.237628446892,-86.704903190666,47037015300,61431.0,5946.0,0.08341845420497106,0.08884073672806067,Q4
052 13 0A 004.00,2711 PENN MEADE  DR,NASHVILLE,2016-05-11,2016,132500.0,128607.88271600225,SINGLE FAMILY,,N,CLEAN,36.237628446892,-86.704903190666,47037015300,61431.0,5946.0,0.08341845420497106,0.08884073672806067,Q4
052 13 0B 086.00,1200 ALANDEE  ST,NASHVILLE,2016-05-20,2016,128000.0,124240.06783130782,SINGLE FAMILY,,N,CLEAN,36.240337346273,-86.704195115771,47037015300,61431.0,5946.0,0.08341845420497106,0.08884073672806067,Q4
052 13 0B 112.00,2346 BENAY  RD,NASHVILLE,2016-05-09,2016,120000.0,116475.06359185108,SINGLE FAMILY,,N,CLEAN,36.239064970857,-86.706479031521,47037015300,61431.0,5946.0,0.08341845420497106,0.08884073672806067,Q4
052 13 0B 403.00,3204 PENN MEADE  WAY,NASHVILLE,2016-05-27,2016,140000.0,135887.57419049295,SINGLE FAMILY,,N,CLEAN,36.242301370643,-86.7025181508,47037015300,61431.0,5946.0,0.08341845420497106,0.08884073672806067,Q4
053 02 0 091.00,212 RYBURN  DR,OLD HICKORY,2016-05-13,2016,156000.0,151417.5826694064,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.252819538381,-86.653457947867,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 03 0 097.00,1406 BERRY  ST,OLD HICKORY,2016-05-13,2016,135000.0,131034.44654083248,DUPLEX,GENERAL SERVICES DISTRICT,N,CLEAN,36.256386424188,-86.650370049524,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 03 0 258.00,1400 OVERTON  ST,OLD HICKORY,2016-05-16,2016,263900.0,256148.0773490792,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.256354843233,-86.643835551638,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 03 0 258.00,1400 OVERTON  ST,OLD HICKORY,2016-05-16,2016,263900.0,256148.0773490792,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.256354843233,-86.643835551638,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 03 0 367.00,1511 CLEVES  ST,OLD HICKORY,2016-05-05,2016,124000.0,120357.56571157946,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.255254522509,-86.646553115139,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 06 0A 009.00,1919 WATERFORD  DR,OLD HICKORY,2016-05-27,2016,200000.0,194125.10598641846,SINGLE FAMILY,,N,CLEAN,36.250554031709,-86.657697038957,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 06 0B 045.00,2529 PARK GREEN  LN,OLD HICKORY,2016-05-27,2016,143000.0,138799.45078028922,SINGLE FAMILY,,N,CLEAN,36.24826901864,-86.657833503825,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 06 0B 086.00,2039 WATERFORD  DR,OLD HICKORY,2016-05-18,2016,154900.0,150349.89458648112,SINGLE FAMILY,,N,CLEAN,36.246261511284,-86.655946616809,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 06 0B 128.00,1849 MERRITT  ST,OLD HICKORY,2016-05-27,2016,165000.0,160153.21243879525,SINGLE FAMILY,,N,CLEAN,36.247317690903,-86.658063783494,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 06 0B 128.00,1849 MERRITT  ST,OLD HICKORY,2016-05-27,2016,165000.0,160153.21243879525,SINGLE FAMILY,,N,CLEAN,36.247317690903,-86.658063783494,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 06 0B 133.00,1829 MERRITT  ST,OLD HICKORY,2016-05-20,2016,160000.0,155300.0847891348,SINGLE FAMILY,,N,CLEAN,36.247903926281,-86.658364376658,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 06 0B 133.00,1829 MERRITT  ST,OLD HICKORY,2016-05-20,2016,160000.0,155300.0847891348,SINGLE FAMILY,,N,CLEAN,36.247903926281,-86.658364376658,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 06 0B 142.00,1864 MERRITT  ST,OLD HICKORY,2016-05-27,2016,200000.0,194125.10598641846,SINGLE FAMILY,,N,CLEAN,36.246803879163,-86.657944426536,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 07 0 003.00,1704 OVERTON  ST,OLD HICKORY,2016-05-06,2016,123000.0,119386.94018164737,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.253124092905,-86.644345382755,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 07 0 004.00,1709 GOLF CLUB  RD,OLD HICKORY,2016-05-11,2016,140000.0,135887.57419049295,TRIPLEX,GENERAL SERVICES DISTRICT,N,CLEAN,36.252832808409,-86.645664682615,47037010501,48391.0,5806.0,0.19548742679986222,0.02445870088211708,Q3
053 08 0A 007.00,2127 LAKESHORE  DR,OLD HICKORY,2016-05-26,2016,210000.0,203831.3612857394,RESIDENTIAL CONDO,,N,CLEAN,36.250395154702,-86.639389027566,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
053 11 0 073.00,149 PARK  CIR,OLD HICKORY,2016-05-31,2016,93000.0,90268.1742836846,VACANT RESIDENTIAL LAND,GENERAL SERVICES DISTRICT,Y,CLEAN,36.242954013115,-86.641478280095,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
053 11 0 074.00,147 PARK  CIR,OLD HICKORY,2016-05-31,2016,93000.0,90268.1742836846,VACANT RESIDENTIAL LAND,GENERAL SERVICES DISTRICT,Y,CLEAN,36.24310938035,-86.641675078554,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
053 11 0 075.00,145 PARK  CIR,OLD HICKORY,2016-05-31,2016,93000.0,90268.1742836846,VACANT RESIDENTIAL LAND,GENERAL SERVICES DISTRICT,Y,CLEAN,36.243264747584,-86.641871877012,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
053 11 0 110.00,115 TERESA  DR,OLD HICKORY,2016-05-17,2016,254000.0,246538.88460275147,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.242106552878,-86.644018501063,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
053 12 0 255.00,901 AVERY GREEN  CT,OLD HICKORY,2016-05-20,2016,165000.0,160153.21243879525,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.241902239083,-86.636759511391,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
053 12 0 261.00,138 HAMBLEN  AVE,OLD HICKORY,2016-05-16,2016,129900.0,126084.2563381788,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.245381653575,-86.641000215986,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
053 12 0 276.00,812 CERRITO  LNDG,OLD HICKORY,2016-05-06,2016,350000.0,339718.9354762323,VACANT RESIDENTIAL LAND,GENERAL SERVICES DISTRICT,Y,CLEAN,36.247078352785,-86.634979474574,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
053 16 0 247.00,821 STONE HEDGE  CT,OLD HICKORY,2016-05-09,2016,155000.0,150446.9571394743,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.239923107299,-86.635262341725,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
053 16 0 258.00,820 STONE HEDGE  CT,OLD HICKORY,2016-05-09,2016,180000.0,174712.59538777664,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.239811820953,-86.635296217527,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
054 09 0A 007.00,3035 LAKESHORE  DR,OLD HICKORY,2016-05-20,2016,320000.0,310600.1695782696,RESIDENTIAL COMBO/MISC,,N,CLEAN,36.243929283941,-86.630862457838,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
054 13 0 125.00,3229 LAKESHORE  DR,OLD HICKORY,2016-05-20,2016,250000.0,242656.3824830231,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.240765900612,-86.625504635714,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
054 14 0 023.00,300 ROLLING MILL  RD,OLD HICKORY,2016-05-12,2016,389900.0,378446.89412052283,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.239439896978,-86.618818041866,47037015401,63711.0,5662.0,0.11020840692334864,0.0759493670886076,Q4
062 02 0A 321.00,3117 BARKSDALE HARBOR  DR,NASHVILLE,2016-05-10,2016,175000.0,169859.46773811616,SINGLE FAMILY,,N,CLEAN,36.238105983066,-86.697456397602,47037015300,61431.0,5946.0,0.08341845420497106,0.08884073672806067,Q4
062 02 0A 338.00,3112 BARKSDALE HARBOR  DR,NASHVILLE,2016-05-31,2016,167000.0,162094.46349865943,SINGLE FAMILY,,N,CLEAN,36.238000129307,-86.697549796659,47037015300,61431.0,5946.0,0.08341845420497106,0.08884073672806067,Q4
062 02 0A 338.00,3112 BARKSDALE HARBOR  DR,NASHVILLE,2016-05-31,2016,167000.0,162094.46349865943,SINGLE FAMILY,,N,CLEAN,36.238000129307,-86.697549796659,47037015300,61431.0,5946.0,0.08341845420497106,0.08884073672806067,Q4
062 02 0B 167.00,4120 LONGFELLOW  DR,NASHVILLE,2016-05-19,2016,233400.0,226543.99868615036,SINGLE FAMILY,,N,CLEAN,36.235312666352,-86.692813294881,47037015300,61431.0,5946.0,0.08341845420497106,0.08884073672806067,Q4
062 02 0B 261.00,4805 IRVING  LN,NASHVILLE,2016-05-27,2016,200000.0,194125.10598641846,SINGLE FAMILY,,N,CLEAN,36.233913376463,-86.693107617253,47037015300,61431.0,5946.0,0.08341845420497106,0.08884073672806067,Q4
062 02 0B 261.00,4805 IRVING  LN,NASHVILLE,2016-05-27,2016,200000.0,194125.10598641846,SINGLE FAMILY,,N,CLEAN,36.233913376463,-86.693107617253,47037015300,61431.0,5946.0,0.08341845420497106,0.08884073672806067,Q4
062 02 0B 272.00,4236 LONGFELLOW  DR,NASHVILLE,2016-05-24,2016,255000.0,247509.51013268356,SINGLE FAMILY,,N,CLEAN,36.237865052481,-86.69078243203,47037015300,61431.0,5946.0,0.08341845420497106,0.08884073672806067,Q4
063 04 0A 061.00,1013 TABITHA  LN,OLD HICKORY,2016-05-27,2016,455900.0,442508.1790960409,SINGLE FAMILY,,N,CLEAN,36.231433381277,-86.631424035948,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
063 04 0A 062.00,1017 TABITHA  LN,OLD HICKORY,2016-05-27,2016,455900.0,442508.1790960409,SINGLE FAMILY,,N,CLEAN,36.231384037115,-86.631512444242,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
063 08 0 020.00,330 HADLEYS BEND  BLVD,OLD HICKORY,2016-05-09,2016,139000.0,134916.94866056085,SINGLE FAMILY,GENERAL SERVICES DISTRICT,N,CLEAN,36.229198381748,-86.631202645862,47037010502,56620.0,5186.0,0.1643756050338819,0.065279091769158,Q4
